t,lat,lon
2017-10-13 13:07:00,55.676017,12.560547
2017-10-13 13:08:00,55.66616,12.543899
2017-10-13 13:09:00,55.715517000000006,12.59491
2017-10-13 13:09:00,55.648263,12.540834
2017-10-13 13:12:00,55.630168999999995,12.648996
2017-10-13 13:12:00,55.676179000000005,12.559963
2017-10-13 13:15:00,55.681491,12.581812
2017-10-13 13:17:00,55.661673,12.574129
2017-10-13 13:17:00,55.676651,12.553861
2017-10-13 13:17:00,55.652337,12.548973
2017-10-13 13:17:00,55.662089,12.612944
2017-10-13 13:18:00,55.694718,12.567314999999999
2017-10-13 13:19:00,55.690999,12.565331
2017-10-13 13:19:00,55.664149,12.528051
2017-10-13 13:20:00,55.691512,12.580801
2017-10-13 13:20:00,55.6632,12.57502
2017-10-13 13:24:00,55.715254,12.608513
2017-10-13 13:24:00,55.67623199999999,12.569514
2017-10-13 13:25:00,55.682283,12.582171
2017-10-13 13:26:00,55.652949,12.521677
2017-10-13 13:28:00,55.681396,12.603986
2017-10-13 13:29:00,55.697415,12.552339
2017-10-13 13:30:00,55.669128,12.572631
2017-10-13 13:31:00,55.70109300000001,12.542091000000001
2017-10-13 13:32:00,55.632479000000004,12.575267
2017-10-13 13:32:00,55.691345999999996,12.565857000000001
2017-10-13 13:34:00,55.660619999999994,12.59249
2017-10-13 13:35:00,55.706936,12.587762
2017-10-13 13:36:00,55.678577000000004,12.563911000000001
2017-10-13 13:38:00,55.70165600000001,12.571826
2017-10-13 13:41:00,55.63920600000001,12.629037
2017-10-13 13:41:00,55.721252,12.558913
2017-10-13 13:42:00,55.665718000000005,12.523503999999999
2017-10-13 13:42:00,55.6541,12.591472
2017-10-13 13:44:00,55.706936,12.587764
2017-10-13 13:45:00,55.666273,12.543861999999999
2017-10-13 13:47:00,55.631009,12.620372
2017-10-13 13:47:00,55.692264,12.561017
2017-10-13 13:47:00,55.668994,12.617318
2017-10-13 13:47:00,55.683358999999996,12.584641
2017-10-13 13:49:00,55.679117000000005,12.588208999999999
2017-10-13 13:51:00,55.645894999999996,12.604768
2017-10-13 13:55:00,55.703236,12.568839
2017-10-13 13:55:00,55.676880000000004,12.539651
2017-10-13 13:56:00,55.711484,12.576400999999999
2017-10-13 13:56:00,55.701977,12.530431
2017-10-13 13:56:00,55.693276000000004,12.561134
2017-10-13 13:56:00,55.68934399999999,12.586376
2017-10-13 13:58:00,55.720183999999996,12.576671000000001
2017-10-13 14:00:00,55.652335,12.54923
2017-10-13 14:00:00,55.643271,12.609183
2017-10-13 14:01:00,55.638349,12.634426
2017-10-13 14:05:00,55.71133199999999,12.565541
2017-10-13 14:05:00,55.683901,12.532187
2017-10-13 14:06:00,55.672779000000006,12.531701
2017-10-13 14:06:00,55.669288,12.580116
2017-10-13 14:08:00,55.654484,12.540001
2017-10-13 14:13:00,55.629614000000004,12.580914
2017-10-13 14:17:00,55.692891,12.534431
2017-10-13 14:18:00,55.699148,12.586303
2017-10-13 14:21:00,55.702206999999994,12.589067
2017-10-13 14:22:00,55.65319100000001,12.565036
2017-10-13 14:22:00,55.683528,12.524674000000001
2017-10-13 14:26:00,55.708031000000005,12.552137
2017-10-13 14:26:00,55.692440000000005,12.536073
2017-10-13 14:31:00,55.672877,12.588009
2017-10-13 14:31:00,55.673451,12.54405
